solvent,SMILES,Property_0,Value_0,Property_1,Value_1,Property_2,Value_2,Property_3,Value_3,Property_4,Value_4,Property_5,Value_5,Property_6,Value_6,Property_7,Value_7,Property_8,Value_8,Property_9,Value_9,Property_10,Value_10,Property_11,Value_11
monohydric_alcohol,CCCCCCC(C)O,SA,-0.17475719675256535,beta,,n,,N_mol_cm3,-0.7020786512995227,SP,-0.3545273291918103,fn,,delta,,pi_star,,ET30,,alpha,,SdP,-0.04136698520465279,SB,1.804603515374419
amine,CCCCN,ET30,-0.5812390010006416,alpha,-0.5557874682470157,SdP,-0.6300662015841446,fn,-0.4032908369893133,pi_star,-1.0597031202055116,SP,-0.4240028733166413,n,-0.5319355393776044,SA,-0.5803176151277224,delta,-0.49909661018639917,SB,1.741737955951967,N_mol_cm3,0.07421482260016546,beta,0.9641703192249006
aromatic,CC(C)(C)c1ccccc1,SA,-0.5803176151277224,beta,,N_mol_cm3,-0.6654993776602705,delta,,ET30,,alpha,,SdP,-0.9656247549204549,fn,0.8269859226562706,n,0.9113227540853279,SB,-0.8158976984456835,pi_star,,SP,0.3518073694106387
ester,CC(=O)OCC(COC(C)=O)OC(C)=O,N_mol_cm3,-0.9012324744465631,SB,-0.005262853261434682,pi_star,,fn,-0.021167516769246858,SP,0.09706370761959154,alpha,,beta,,SA,-0.47431886941603363,n,-0.0936006246025869,ET30,-0.1919612859435147,delta,0.05612159307675402,SdP,0.5178972703558645
nitrile,N#CC(Cl)(Cl)Cl,SA,,SB,,beta,,pi_star,,SP,,n,0.08335680395473768,alpha,,delta,,ET30,-0.2475723880945327,SdP,,N_mol_cm3,0.04373209456745502,fn,0.1308801540036334
amine,CCCCN(CCCC)CCCC,pi_star,-1.6279981688961642,SP,-0.43558213067077983,SdP,-1.3247312769119448,beta,0.6248728461838798,N_mol_cm3,-1.1268046618886192,fn,-0.03666622486208937,SB,1.4439537271087737,ET30,-1.3458916555771419,SA,-0.5803176151277224,alpha,-0.5557874682470157,delta,-1.0131875391337632,n,-0.11145871372304868
monohydric_alcohol,CCOC(=O)c1ccccc1O,SB,-0.6008313109478216,N_mol_cm3,-0.6004695578571553,SA,-0.036497963215579965,pi_star,,n,,SP,1.0697213253672249,delta,,SdP,0.5031797899463772,fn,,ET30,,beta,,alpha,
alkane,CCCCCCC,ET30,-1.4849194109546873,n,-0.7933130255953009,alpha,-0.5557874682470157,SdP,-1.5013410418257924,pi_star,-2.5372702468012087,fn,-0.6344353628566958,SA,-0.5803176151277224,beta,-1.478771486670449,SB,-1.1070644999812504,delta,-1.136569362081131,SP,-1.060862027794258,N_mol_cm3,-0.6025017397260025
monohydric_alcohol,CCCC(C)O,beta,,pi_star,,SB,1.649093973645196,alpha,,ET30,0.6561080218595129,SP,-0.6903257924618258,SdP,0.45608385263601786,N_mol_cm3,-0.11477809120263824,delta,,SA,0.3598451729237781,fn,-0.37175898259353124,n,-0.49621936113667725
ketone,CCC(=O)CC,SP,-0.4008443586083643,ET30,-0.3448918168588149,SA,-0.5803176151277224,SB,0.46126577192623536,N_mol_cm3,-0.07210227195684385,SdP,0.8093033824637129,pi_star,0.49363667954893947,beta,0.048067142014144595,alpha,-0.5557874682470157,delta,-0.478532973028505,fn,-0.5622862044934663,n,-0.7121398932295584
monohydric_alcohol,OCc1ccccc1,N_mol_cm3,-0.027394270842202185,fn,1.458424667887051,SA,1.3046166020931782,ET30,1.1983162678319401,SdP,0.8181338707094052,alpha,0.8172597274223177,SP,1.5560501342410424,delta,0.6319034334978021,pi_star,1.4786814306127378,n,1.6905848247964734,SB,0.1436292611601622,beta,0.2855753731428592
aromatic,Cc1cc(C)c(C)c(C)c1,SdP,-0.9038113372006081,SB,-0.7662669936384846,fn,,SA,-0.5803176151277224,pi_star,,beta,,alpha,,SP,0.6644473179723784,n,,N_mol_cm3,-0.6329844677587128,delta,,ET30,
misc_N_compound,CN1CCCC1=O,fn,0.5298382778417865,SA,-0.46971022829813414,SB,0.6465537365397778,SP,0.9886665238882567,alpha,-0.5557874682470157,SdP,1.3214717007138705,ET30,0.05828867373606777,pi_star,1.2513634111364769,beta,1.133819055745411,n,0.5541609716760529,N_mol_cm3,0.1290837330590438,delta,0.4262670619188564
amine,CN1CCN(C)CC1,delta,,N_mol_cm3,-0.47040991825092465,alpha,,ET30,,SA,-0.5803176151277224,beta,,pi_star,,SB,1.3711620267248819,fn,,n,,SdP,-0.8802633685454286,SP,0.039167420848899
alkane,CCCCCCCCCCCCCCCC,pi_star,,ET30,,fn,,N_mol_cm3,-1.2914113932652544,SB,-1.097138359019811,SP,-0.26189327035870225,alpha,,SA,-0.5803176151277224,delta,,SdP,-1.5013410418257924,beta,,n,
alkane,CCCCCCC,alpha,-0.5557874682470157,pi_star,-2.5372702468012087,SA,-0.5803176151277224,N_mol_cm3,-0.6025017397260025,beta,-1.478771486670449,n,-0.7933130255953009,delta,-1.136569362081131,ET30,-1.4849194109546873,SP,-1.060862027794258,fn,-0.6344353628566958,SdP,-1.5013410418257924,SB,-1.1070644999812504
ketone,CCCCC(=O)CCCC,pi_star,,N_mol_cm3,-0.8118164722172796,fn,-0.17749069322291092,SB,,n,-0.27380497845453733,SA,,ET30,-0.5951417765383964,delta,,SP,,beta,,SdP,,alpha,
alkane,C1CCC2CCCCC2C1,delta,,ET30,,alpha,,SP,0.20127702380683812,fn,,SdP,-1.5013410418257924,SB,-1.1963997686342085,SA,-0.5803176151277224,n,,N_mol_cm3,-0.7041108331683702,pi_star,,beta,
alkane,CCCCCCCCCCCCCCC,SA,-0.5803176151277224,fn,,n,,N_mol_cm3,-1.2467033921506128,SB,-1.1566952047884493,ET30,,beta,,alpha,,SP,-0.30821029977525627,SdP,-1.5013410418257924,pi_star,,delta,
alkane,CCC(C)CC,pi_star,,alpha,,SA,-0.5803176151277224,fn,,beta,,n,,ET30,,delta,,SdP,-1.5013410418257924,SP,-1.2345508881063356,SB,-1.2162520505570882,N_mol_cm3,-0.42570191713628297
alkane,CCCCCCCCCCCCCCCC,delta,,SA,-0.5803176151277224,fn,,pi_star,,alpha,,n,,SP,-0.26189327035870225,beta,,SB,-1.097138359019811,SdP,-1.5013410418257924,N_mol_cm3,-1.2914113932652544,ET30,
carboxylic_acid,CCC(C)C(=O)O,n,,SB,-0.554509319794436,N_mol_cm3,-0.11274590933379097,SA,1.4428758356301636,delta,,SdP,-0.7330885644505556,beta,,pi_star,,ET30,,fn,,alpha,,SP,-0.4703199027331941
misc_N_compound,O=[N+]([O-])c1ccccc1,beta,-0.46087906754738667,N_mol_cm3,-0.0009759065471866409,delta,0.3851397876030674,pi_star,1.5923404403508685,SP,1.9034278548651975,fn,1.574397759478316,alpha,-0.5557874682470157,SdP,1.0683310376706892,SB,-0.5875964563325686,ET30,-0.08073908164147771,n,1.8366964630548113,SA,-0.3222337125253497
ether,COc1ccccc1OC,N_mol_cm3,-0.39318700723472527,delta,,ET30,-0.47001679669860563,SA,-0.5803176151277224,fn,1.3678373912754422,n,1.5769424394844296,SP,1.4402575606996573,beta,,SB,-0.25672509095124235,SdP,0.2824175838040676,alpha,,pi_star,
aromatic,CCCCc1ccccc1,beta,,ET30,,SP,0.4444414282437468,delta,,alpha,,SB,-0.8886893988295752,N_mol_cm3,-0.6797246507422019,SA,-0.5803176151277224,n,0.8626188746658832,SdP,-0.9832857314118396,fn,0.7866358377938717,pi_star,
aromatic,c1ccc2c(c1)CCCC2,n,1.7068194512696204,SA,-0.5803176151277224,SP,1.2897272150958565,fn,1.471518404034453,SB,-0.7861192755613642,alpha,,pi_star,,SdP,-0.9656247549204549,ET30,,delta,-0.23176932713376963,N_mol_cm3,-0.4907317369393982,beta,
ester,CCCCOC(C)=O,alpha,-0.5557874682470157,delta,-0.6224784331337668,fn,-0.5320904456229298,SdP,0.0734293619893482,SA,-0.5803176151277224,N_mol_cm3,-0.4419593720870618,beta,0.048067142014144595,n,-0.678047177635946,ET30,-0.4561140211608509,SB,0.3553869350042109,SP,-0.6092709909828562,pi_star,-0.4914080715148586
halohydrocarbon,Clc1ccccc1Cl,beta,-1.3769822447581428,ET30,-0.5256278988496237,N_mol_cm3,-0.15745391044843263,n,1.869165716001109,SA,-0.4282324582370385,pi_star,0.7967273721839546,SdP,0.4884623095368899,SP,1.6486841930741505,alpha,-0.5557874682470157,delta,-0.04669659271271882,SB,-0.9052329670986415,fn,1.6000507935630202
amine,CCCCN(CCCC)CCCC,SdP,-1.3247312769119448,fn,-0.03666622486208937,N_mol_cm3,-1.1268046618886192,SP,-0.43558213067077983,delta,-1.0131875391337632,beta,0.6248728461838798,n,-0.11145871372304868,alpha,-0.5557874682470157,SB,1.4439537271087737,SA,-0.5803176151277224,ET30,-1.3458916555771419,pi_star,-1.6279981688961642
other,CS(C)=O,n,0.7002726099343944,SdP,1.4421550400716665,delta,1.2076852739188502,N_mol_cm3,0.8789588426637165,SA,-0.24849545463895753,beta,1.099889308441309,fn,0.6519574088491773,ET30,0.4614691643309495,SB,0.7590500007694287,pi_star,1.5544541037714916,alpha,-0.5557874682470157,SP,1.1970931562627485
ester,CCOC(C)=O,SP,-0.8176976233573493,N_mol_cm3,0.09250445941979157,delta,-0.478532973028505,beta,0.048067142014144595,fn,-0.8522189334716284,pi_star,-0.1504310423004668,ET30,-0.5117251233118689,SA,-0.5803176151277224,SB,0.41163506711903636,n,-1.036832422692532,alpha,-0.5557874682470157,SdP,0.27358709555837524
alkane,CCCCCCCC,n,-0.6147321343906652,beta,-1.478771486670449,SdP,-1.5013410418257924,ET30,-1.4849194109546873,delta,-1.0748784506074471,pi_star,-2.1962932175868173,N_mol_cm3,-0.7366257430699277,alpha,-0.5557874682470157,SP,-0.8871731674821804,fn,-0.4762416526676891,SB,-1.1202993545965034,SA,-0.5803176151277224
other,S=C=S,fn,2.5457392063314215,delta,-0.06726022987061367,N_mol_cm3,1.3809077642690117,SP,3.1655669064662937,SA,-0.5803176151277224,SB,-1.037581513251172,pi_star,0.07688697717579411,n,3.1029973279604226,beta,-1.2412632555417344,SdP,-1.5013410418257924,ET30,-1.2485722268128605,alpha,-0.5557874682470157
amide,NC=O,n,0.1840114880882603,SP,1.0118250385965324,N_mol_cm3,3.11639108026465,delta,3.8192671929714592,fn,0.2169247058294106,alpha,1.0689850466283621,SA,1.94982635859911,SB,-0.01188028056906121,SdP,1.4598160165630512,pi_star,1.440795094033361,ET30,1.9490661468706856,beta,0.14985638392645073
ester,COC(=O)c1ccccc1,fn,,ET30,,SP,1.1276176121379176,alpha,-0.5557874682470157,n,,N_mol_cm3,-0.35457555172662575,SB,-0.13099397210633854,SA,-0.5803176151277224,pi_star,,delta,,beta,-0.18944108911456997,SdP,0.42370539573514576
ketone,CC(=O)C(Cl)(Cl)Cl,pi_star,,alpha,,SB,,ET30,0.5726913686329854,SdP,,SA,,n,0.011924447472883407,N_mol_cm3,-0.17574354726805877,delta,,fn,0.06968697894741263,beta,,SP,
halohydrocarbon,Fc1c(F)c(F)c(F)c(F)c1F,SA,-0.5803176151277224,n,-0.9556592903267895,ET30,-1.053933369284296,beta,-1.4109119920622448,SB,-0.9879508084439731,SdP,-0.7595800291876327,fn,-0.7795353368983011,SP,-1.19981311604392,delta,-0.7664238932390287,pi_star,-0.9839304470467578,N_mol_cm3,-0.22248373025154805,alpha,-0.5557874682470157
monohydric_alcohol,CC(C)CO,alpha,1.25205800605094,pi_star,-0.7187260909911197,SdP,0.5120102781920696,delta,0.4468306990767505,ET30,0.9480663081523587,N_mol_cm3,0.21037100781293772,n,-0.6553187005735365,beta,1.3713272868741255,SP,-0.8061183660032109,SB,1.3579271721096287,fn,-0.512049012744255,SA,0.852969772539026
alkane,CCCCCCCCC,fn,-0.376034488274315,beta,,SB,-1.2063259095956484,N_mol_cm3,-0.8422992002499898,SP,-0.7713805939407953,SA,-0.5803176151277224,ET30,-1.498822186492442,pi_star,,n,-0.5010897490786214,delta,-1.0543148134495526,alpha,,SdP,-1.5013410418257924
monohydric_alcohol,CCOC(=O)c1ccccc1O,SA,-0.036497963215579965,SP,1.0697213253672249,n,,SB,-0.6008313109478216,delta,,beta,,SdP,0.5031797899463772,fn,,pi_star,,N_mol_cm3,-0.6004695578571553,ET30,,alpha,
alkane,CCCCCCCC,beta,-1.478771486670449,SB,-1.1202993545965034,ET30,-1.4849194109546873,fn,-0.4762416526676891,SdP,-1.5013410418257924,alpha,-0.5557874682470157,SA,-0.5803176151277224,N_mol_cm3,-0.7366257430699277,pi_star,-2.1962932175868173,delta,-1.0748784506074471,n,-0.6147321343906652,SP,-0.8871731674821804
ether,COC(C)(C)C,alpha,,N_mol_cm3,-0.2773526407104264,n,-1.1277463309421665,SB,0.49435290846436764,SA,-0.5803176151277224,SP,-1.2113923733980587,beta,,fn,-0.9342551987216711,ET30,-0.9844194915955233,SdP,-0.2591856952650648,pi_star,,delta,-1.136569362081131
alkane,CCC(C)C.CCCC,pi_star,-2.5372702468012087,fn,-1.116498628365087,beta,-1.4448417393663469,N_mol_cm3,-0.23670900333347927,ET30,-1.5127249620301968,alpha,-0.5557874682470157,SB,-1.2063259095956484,n,-1.3290556992092115,delta,-1.4038966451337602,SP,-1.6861419249177374,SA,-0.5803176151277224,SdP,-1.5013410418257924
nitrile,CCCC#N,N_mol_cm3,0.3404306474191682,fn,-0.6924219086523283,SP,-0.43558213067077983,delta,-0.04669659271271882,n,-0.8582515314878963,beta,-0.12158159450636577,SA,-0.5803176151277224,pi_star,0.45575034296956257,SdP,1.041839572933612,ET30,0.09999700034933101,alpha,-0.5557874682470157,SB,-0.11114169018345894
aromatic,CC(C)(C)c1ccccc1,delta,,SdP,-0.9656247549204549,n,0.9113227540853279,ET30,,alpha,,N_mol_cm3,-0.6654993776602705,SB,-0.8158976984456835,fn,0.8269859226562706,SP,0.3518073694106387,pi_star,,beta,,SA,-0.5803176151277224
alkane,CCCCCCCCCCCCCC,beta,,pi_star,,ET30,,N_mol_cm3,-1.2040275729048184,delta,,SB,-1.2162520505570882,fn,,alpha,,SdP,-1.5013410418257924,SP,-0.3545273291918103,n,,SA,-0.5803176151277224
monohydric_alcohol,OC1CCCCCCC1,fn,,pi_star,,n,,SdP,0.07931635415314313,SP,0.583392516493409,SA,0.05106621802451085,delta,,SB,1.6590201146066357,beta,,alpha,,ET30,,N_mol_cm3,-0.4439915539559091
halohydrocarbon,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,SB,-1.1930910549803952,SdP,-1.5013410418257924,pi_star,,N_mol_cm3,-0.9723588398562205,delta,,beta,,SA,-0.5803176151277224,n,,alpha,,SP,-4.488322204619253,ET30,,fn,
aromatic,CCc1ccccc1,SB,-0.9250852490215211,delta,-0.5607875216600829,fn,0.8670687884136202,N_mol_cm3,-0.3179962780873735,ET30,,SdP,-0.8037324704160946,alpha,,beta,,pi_star,,SP,0.5254962297227164,n,0.9600266335047763,SA,-0.5803176151277224
alkane,CC(C)CC(C)(C)C,n,,pi_star,,SA,-0.5803176151277224,SB,-1.2361043324799676,fn,,ET30,,SdP,-1.5013410418257924,beta,,N_mol_cm3,-0.7549153798895538,alpha,,delta,,SP,-1.2577094028146127
carboxylic_acid,CCC(C)C(=O)O,SdP,-0.7330885644505556,SP,-0.4703199027331941,alpha,,n,,delta,,fn,,N_mol_cm3,-0.11274590933379097,ET30,,SB,-0.554509319794436,pi_star,,SA,1.4428758356301636,beta,
monohydric_alcohol,CCCCCCCCCCCO,alpha,,pi_star,,fn,0.116984760541085,delta,,SA,0.6041031521724524,SB,1.6259329780685032,n,0.06712217748158703,SdP,-0.49466538181686137,SP,0.016008906140621983,beta,,ET30,0.8090385527748132,N_mol_cm3,-1.0028415678889309
aromatic,CCCc1ccccc1,SB,-0.9052329670986415,pi_star,,SdP,-0.8861503607092236,alpha,,N_mol_cm3,-0.5273110105786506,ET30,,beta,,SP,0.46759994295202384,SA,-0.5803176151277224,delta,,n,0.8950881276121808,fn,0.8136249674038206
amine,C1CCNC1,SA,,fn,0.15867094092872874,n,0.11582605690103541,alpha,-0.18964154940186012,beta,0.8963108246166964,N_mol_cm3,0.4745546507630935,SP,,pi_star,-0.7566124275704966,SdP,,SB,,ET30,-0.3726973679343234,delta,
monohydric_alcohol,CCCCCCCCCCCO,N_mol_cm3,-1.0028415678889309,SB,1.6259329780685032,SP,0.016008906140621983,SA,0.6041031521724524,alpha,,pi_star,,SdP,-0.49466538181686137,delta,,n,0.06712217748158703,beta,,fn,0.116984760541085,ET30,0.8090385527748132
aromatic,Cc1cccc2ccccc12,SdP,-0.00015804005808833367,fn,2.400104794079719,SB,-0.8655284032528824,beta,,delta,-0.08782386702850781,N_mol_cm3,-0.5212144649721084,n,2.9081818102826364,pi_star,,SP,2.1002752298855523,alpha,,ET30,-0.9010028383689969,SA,-0.5803176151277224
amide,CN(C)C=O,delta,0.673030707813591,pi_star,1.0998180648189693,ET30,0.19731642911361325,N_mol_cm3,0.6594832008282023,SA,-0.4374497404728375,fn,-0.008608218831943288,n,-0.07898946077675095,SP,0.37496588411891574,SdP,1.3744546301880247,alpha,-0.5557874682470157,SB,0.6465537365397778,beta,0.8623810773125943
polyhydric_alcohol,CC(O)CCO,delta,,beta,,alpha,,n,0.06712217748158703,ET30,1.5319828807380491,pi_star,,N_mol_cm3,0.2957226463045265,SB,0.6366275955783379,SdP,1.0683310376706892,SA,1.3967894244511685,fn,0.116984760541085,SP,0.14338073703614557
alkane,CCC(C)C.CCCC,SP,-1.6861419249177374,SdP,-1.5013410418257924,N_mol_cm3,-0.23670900333347927,beta,-1.4448417393663469,n,-1.3290556992092115,ET30,-1.5127249620301968,alpha,-0.5557874682470157,SA,-0.5803176151277224,SB,-1.2063259095956484,delta,-1.4038966451337602,pi_star,-2.5372702468012087,fn,-1.116498628365087
halohydrocarbon,FC(F)(F)c1ccccc1,SB,-1.1401516365193831,beta,,delta,-0.7869875303969235,fn,-0.23387392438824936,pi_star,,n,-0.33874348434713275,N_mol_cm3,-0.3301893693004575,alpha,,ET30,-0.4561140211608509,SP,-0.3776858439000873,SA,-0.5157966394771293,SdP,0.4501968604722229
halohydrocarbon,Clc1ccccc1Cl,SdP,0.4884623095368899,alpha,-0.5557874682470157,beta,-1.3769822447581428,SA,-0.4282324582370385,fn,1.6000507935630202,ET30,-0.5256278988496237,n,1.869165716001109,SB,-0.9052329670986415,N_mol_cm3,-0.15745391044843263,delta,-0.04669659271271882,pi_star,0.7967273721839546,SP,1.6486841930741505
amine,C1CCNC1,SB,,alpha,-0.18964154940186012,SA,,fn,0.15867094092872874,N_mol_cm3,0.4745546507630935,pi_star,-0.7566124275704966,beta,0.8963108246166964,delta,,n,0.11582605690103541,SP,,SdP,,ET30,-0.3726973679343234
ether,C1COCCO1,ET30,-0.8036834096047146,SB,0.07414627443008365,SdP,-0.5829702642737852,alpha,-0.5557874682470157,SP,0.12022222232786856,SA,-0.5803176151277224,fn,-0.13500285552011937,delta,-0.04669659271271882,beta,-0.2233708364186721,n,-0.2251010990350925,N_mol_cm3,0.3932673760091996,pi_star,-0.1504310423004668
polyhydric_alcohol,OCCCCO,N_mol_cm3,0.3180766468618475,beta,,SP,0.42128291353546976,delta,,fn,0.20035712131637248,alpha,,n,0.16452993632048019,SdP,1.041839572933612,SA,1.373746218861671,pi_star,,SB,0.5969230317325788,ET30,1.6293023095023313
ketone,CC(=O)CC(C)C,ET30,-0.33098904132106016,fn,-6.284943670580775,SB,,SA,,pi_star,,delta,,beta,,SP,,n,-0.6634360138101101,alpha,,N_mol_cm3,-0.3586399154643203,SdP,
halohydrocarbon,Fc1ccccc1,beta,-1.2412632555417344,pi_star,0.114773313755171,fn,0.4616974060542907,delta,-0.4579693358706102,N_mol_cm3,0.1961457347310065,SB,-1.0078030903668527,ET30,-0.6646556542271691,SP,0.39812439882719275,SA,-0.5803176151277224,SdP,0.002785456023809128,alpha,-0.5557874682470157,n,0.4729878393103104
nitrile,N#CCCl,SA,1.4705276823375608,ET30,,pi_star,1.5923404403508685,fn,-0.13500285552011937,delta,,SdP,1.5127989460372055,beta,-0.3251600783309782,SP,0.42128291353546976,SB,-0.7728844209461112,alpha,-0.5557874682470157,n,-0.2251010990350925,N_mol_cm3,1.2467837609250871
aromatic,CC(C)(C)c1ccccc1,fn,0.8269859226562706,N_mol_cm3,-0.6654993776602705,pi_star,,SdP,-0.9656247549204549,delta,,SA,-0.5803176151277224,alpha,,n,0.9113227540853279,ET30,,SP,0.3518073694106387,SB,-0.8158976984456835,beta,
other,O=S1(=O)CCCC1,beta,-0.15551134181046788,N_mol_cm3,0.15753427922290664,fn,0.7195638424265745,SP,1.1970931562627485,ET30,0.30853863341564924,SdP,1.1360314475543307,pi_star,1.4786814306127378,SA,-0.3406682769969478,alpha,-0.5557874682470157,delta,,n,0.781445742300137,SB,-0.17400724960591096
ester,COC(=O)OC,delta,-0.25233296429166446,SB,0.050985278853390804,SdP,0.061655377661758354,fn,-0.9107399174773587,beta,-0.019792352594059627,SA,-0.2853645835821536,SP,-0.8524353954197649,N_mol_cm3,0.4318788315172991,n,-1.1017709285851276,alpha,-0.5557874682470157,ET30,-0.49782234777411416,pi_star,
halohydrocarbon,Clc1ccccc1,fn,1.2505282041589323,N_mol_cm3,0.021378094010134366,n,1.4308308012260915,alpha,-0.5557874682470157,SA,-0.5803176151277224,SP,1.231830928325164,ET30,-0.6924612053026786,SB,-0.7795018482537377,beta,-1.2412632555417344,delta,-0.27289660144955935,pi_star,0.45575034296956257,SdP,0.07931635415314313
ether,CCCCOCCCC,N_mol_cm3,-0.7813337441845694,SP,-0.6324295056911332,SB,0.7259628642312961,alpha,-0.5557874682470157,n,-0.5952505826228852,fn,-0.4588724108395047,SdP,-0.9862292274937371,delta,-1.0131875391337632,beta,0.0819968893182467,ET30,-1.220766675737351,SA,-0.5803176151277224,pi_star,-1.211248466523019
monohydric_alcohol,OC1CCCCCC1,SP,0.5023377150144394,N_mol_cm3,-0.2732882769727315,SA,0.26306370944788837,fn,,SdP,0.10580781889022027,delta,,n,,beta,,ET30,,SB,1.6325504053761297,alpha,,pi_star,
monohydric_alcohol,CC(C)CO,SB,1.3579271721096287,SA,0.852969772539026,delta,0.4468306990767505,ET30,0.9480663081523587,fn,-0.512049012744255,alpha,1.25205800605094,pi_star,-0.7187260909911197,n,-0.6553187005735365,SdP,0.5120102781920696,beta,1.3713272868741255,N_mol_cm3,0.21037100781293772,SP,-0.8061183660032109
other,O=S1(=O)CCCC1,ET30,0.30853863341564924,alpha,-0.5557874682470157,n,0.781445742300137,pi_star,1.4786814306127378,N_mol_cm3,0.15753427922290664,SP,1.1970931562627485,delta,,SB,-0.17400724960591096,beta,-0.15551134181046788,SdP,1.1360314475543307,fn,0.7195638424265745,SA,-0.3406682769969478
halohydrocarbon,ClC(Cl)C(Cl)Cl,SP,1.3707820165748261,delta,-0.10838750418640267,fn,0.8537078331611703,SdP,0.8299078550369952,N_mol_cm3,-0.049748271399523196,ET30,-0.33098904132106016,beta,-1.478771486670449,n,0.9437920070316257,SB,-1.3254396011329257,pi_star,1.3650224208746071,SA,-0.5803176151277224,alpha,-0.5557874682470157
ester,CCOC(=O)C(Cl)(Cl)Cl,delta,,SP,,N_mol_cm3,-0.5171501012344137,alpha,-0.5557874682470157,fn,0.2970904373441084,beta,-0.630527804067897,SdP,,SA,,SB,,ET30,-0.4283084700853414,pi_star,0.07688697717579411,n,0.27817232163252403
monohydric_alcohol,CCCO,SB,1.205726344034219,pi_star,-0.2640900520385975,alpha,1.366478605690051,n,-0.8420169050147494,fn,-0.6777248578746337,N_mol_cm3,0.7224808387624705,beta,1.5749057706987382,ET30,1.2400245944452044,SA,1.1110536751413986,delta,0.755285256445169,SP,-0.7945391086490723,SdP,0.7003940274335069
ether,COc1ccccc1,ET30,-0.6507528786894143,N_mol_cm3,-0.12290681867802766,SA,-0.19319176122416334,beta,-0.39301957293918244,n,1.3009537894409007,SB,-0.3923823507575862,SP,1.0813005827213635,delta,-0.10838750418640267,pi_star,0.5315230161283163,SdP,0.09697733064452789,fn,1.145511095874675,alpha,-0.5557874682470157
alkane,CCCCCCCCC,SB,-1.2063259095956484,fn,-0.376034488274315,SP,-0.7713805939407953,delta,-1.0543148134495526,N_mol_cm3,-0.8422992002499898,ET30,-1.498822186492442,n,-0.5010897490786214,beta,,pi_star,,SA,-0.5803176151277224,SdP,-1.5013410418257924,alpha,
ketone,O=C1CCCC1,fn,0.06968697894741263,SdP,,delta,,SB,,ET30,-0.33098904132106016,alpha,-0.5557874682470157,SA,,SP,,beta,0.2855753731428592,N_mol_cm3,0.31198010125530534,pi_star,0.645182025866447,n,0.011924447472883407
ester,CC(=O)OCC(COC(C)=O)OC(C)=O,SP,0.09706370761959154,pi_star,,beta,,SdP,0.5178972703558645,SB,-0.005262853261434682,N_mol_cm3,-0.9012324744465631,delta,0.05612159307675402,ET30,-0.1919612859435147,fn,-0.021167516769246858,n,-0.0936006246025869,SA,-0.47431886941603363,alpha,
nitrile,N#CCCl,fn,-0.13500285552011937,SA,1.4705276823375608,SB,-0.7728844209461112,N_mol_cm3,1.2467837609250871,n,-0.2251010990350925,pi_star,1.5923404403508685,SdP,1.5127989460372055,alpha,-0.5557874682470157,ET30,,beta,-0.3251600783309782,delta,,SP,0.42128291353546976
misc_N_compound,CN(C)C(=N)N(C)C,SA,-0.5803176151277224,fn,0.5162101034842873,N_mol_cm3,-0.3586399154643203,SP,0.6181302885558244,SB,1.9270259205655098,delta,-0.3962784243969263,ET30,-0.3448918168588149,SdP,0.7062810195973017,n,0.5379263452029058,pi_star,0.645182025866447,alpha,-0.5557874682470157,beta,1.4391867814823298
monohydric_alcohol,OCc1ccccc1,SdP,0.8181338707094052,N_mol_cm3,-0.027394270842202185,fn,1.458424667887051,SB,0.1436292611601622,n,1.6905848247964734,beta,0.2855753731428592,delta,0.6319034334978021,SP,1.5560501342410424,alpha,0.8172597274223177,pi_star,1.4786814306127378,ET30,1.1983162678319401,SA,1.3046166020931782
halohydrocarbon,ClCCl,SA,-0.39597197041174187,pi_star,0.872500045342708,delta,-0.08782386702850781,n,-0.1926318460887948,alpha,-0.2582939091853268,ET30,-0.15025295933025046,N_mol_cm3,1.2000435779415979,SB,-0.7927367028689908,SP,0.39812439882719275,beta,-1.1394740136294281,SdP,0.7622074451533535,fn,-0.10694484948997476
halohydrocarbon,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,SdP,-1.5013410418257924,n,,delta,,fn,,alpha,,beta,,N_mol_cm3,-0.9723588398562205,pi_star,,ET30,,SB,-1.1930910549803952,SP,-4.488322204619253,SA,-0.5803176151277224
monohydric_alcohol,CCCCCCCCCCO,SP,-0.053466637984209066,beta,1.3034677922659212,alpha,1.04610092670054,pi_star,-0.5292944080942356,ET30,0.8229413283125679,SdP,-0.3739820424590656,delta,-0.17007841566008652,fn,0.07529858015344125,SA,0.6133204344082513,SB,1.635859119029943,N_mol_cm3,-0.917489929397342,n,0.018418298062142232
aromatic,CCCCc1ccccc1,n,0.8626188746658832,beta,,SA,-0.5803176151277224,SB,-0.8886893988295752,ET30,,N_mol_cm3,-0.6797246507422019,SP,0.4444414282437468,alpha,,SdP,-0.9832857314118396,delta,,fn,0.7866358377938717,pi_star,
alkane,[2H]C1CCC[C@@H]2CCCC[C@H]12,SdP,-1.5013410418257924,n,0.7165072364075415,fn,0.6655855832066764,SP,0.3054903399940847,ET30,-1.471016635416933,N_mol_cm3,-0.6594028320537283,SB,-1.1963997686342085,delta,-0.6019147959758719,SA,-0.5803176151277224,alpha,-0.5557874682470157,pi_star,-1.8174298517930487,beta,-1.2073335082376324
